poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
72230,525,U. New Hampshire,"","",University of New Hampshire,357,University of New Hampshire,B-,Online,New Hampshire,10/24/20,10/28/20,,"",,135506,412,lv,,lv,,10/29/20 16:14,"",https://scholars.unh.edu/cgi/viewcontent.cgi?article=1624&context=survey_center_polls,538,false,,8076,2020,U.S. House,2,District 2,11/3/20,general,false,false,LIB,Olding,16102,Andrew Olding,7.0
72334,1343,University of Wyoming,"","",University of Wyoming,667,University of Wyoming,C/D,Live Phone,Wyoming,10/8/20,10/28/20,,"",,135716,614,lv,,lv,,10/30/20 15:45,"",http://www.uwyo.edu/uw/news/2020/10/uw-survey-wyoming-voters-prefer-trump-to-biden.html,538,false,,8269,2020,U.S. House,1,District 1,11/3/20,general,false,false,DEM,Grey Bull,16003,Lynnette GreyBull,28.0
72334,1343,University of Wyoming,"","",University of Wyoming,667,University of Wyoming,C/D,Live Phone,Wyoming,10/8/20,10/28/20,,"",,135716,614,lv,,lv,,10/30/20 15:45,"",http://www.uwyo.edu/uw/news/2020/10/uw-survey-wyoming-voters-prefer-trump-to-biden.html,538,false,,8269,2020,U.S. House,1,District 1,11/3/20,general,false,false,REP,Cheney,16004,Liz Cheney,58.0
72085,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,10/26/20,10/27/20,,"",,135159,582,v,,v,,10/28/20 09:24,"",https://twitter.com/kirk_bado/status/1321439406159548418?s=20,538,false,DEM,7842,2020,U.S. House,6,District 6,11/3/20,general,false,false,DEM,Tipirneni,15718,Hiral Tipirneni,45.0
72085,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Arizona,10/26/20,10/27/20,,"",,135159,582,v,,v,,10/28/20 09:24,"",https://twitter.com/kirk_bado/status/1321439406159548418?s=20,538,false,DEM,7842,2020,U.S. House,6,District 6,11/3/20,general,false,false,REP,Schweikert,14821,David Schweikert,41.0
72325,914,Stockton University,"","",Stockton University,317,Stockton University,A/B,Live Phone,New Jersey,10/22/20,10/27/20,,"",,135690,676,lv,,lv,,10/30/20 11:01,"",https://stockton.edu/hughes-center/polling/documents/2020-1030-stockton-poll-shows-dead-heat-in-2nd-congressional-district.pdf,538,false,,8078,2020,U.S. House,2,District 2,11/3/20,general,false,false,DEM,Kennedy,14695,Amy Kennedy,46.0
72325,914,Stockton University,"","",Stockton University,317,Stockton University,A/B,Live Phone,New Jersey,10/22/20,10/27/20,,"",,135690,676,lv,,lv,,10/30/20 11:01,"",https://stockton.edu/hughes-center/polling/documents/2020-1030-stockton-poll-shows-dead-heat-in-2nd-congressional-district.pdf,538,false,,8078,2020,U.S. House,2,District 2,11/3/20,general,false,false,REP,Van Drew,15203,Jeff Van Drew,45.0
72233,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,10/23/20,10/26/20,,"",,135519,560,lv,,lv,,10/29/20 19:17,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,538,false,,8075,2020,U.S. House,1,District 1,11/3/20,general,false,false,DEM,Pappas,15194,Chris Pappas,49.0
72233,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,10/23/20,10/26/20,,"",,135519,560,lv,,lv,,10/29/20 19:17,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,538,false,,8075,2020,U.S. House,1,District 1,11/3/20,general,false,false,REP,Mowers,16030,Matt Mowers,44.0
72233,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,10/23/20,10/26/20,,"",,135519,560,lv,,lv,,10/29/20 19:17,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,538,false,,8075,2020,U.S. House,1,District 1,11/3/20,general,false,false,LIB,Dumont,15185,Zachary Dumont,1.0
72233,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,10/23/20,10/26/20,,"",,135520,458,lv,,lv,,10/29/20 19:17,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,538,false,,8076,2020,U.S. House,2,District 2,11/3/20,general,false,false,DEM,Kuster,16032,Ann McLane Kuster,54.0
72233,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,10/23/20,10/26/20,,"",,135520,458,lv,,lv,,10/29/20 19:17,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,538,false,,8076,2020,U.S. House,2,District 2,11/3/20,general,false,false,REP,Negron,16033,Steven Negron,39.0
72233,446,St. Anselm,"","",Saint Anselm College,494,Saint Anselm College,A/B,Online,New Hampshire,10/23/20,10/26/20,,"",,135520,458,lv,,lv,,10/29/20 19:17,"",https://www.anselm.edu/sites/default/files/Documents/NHIOP/October%2026%202020%20FullResults.pdf,538,false,,8076,2020,U.S. House,2,District 2,11/3/20,general,false,false,LIB,Olding,16102,Andrew Olding,3.0
72072,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Live Phone,California,10/22/20,10/26/20,,"",,135119,538,lv,,lv,,10/27/20 20:40,"",http://www.surveyusa.com/client/PollReport.aspx?g=24006771-7dd1-47f4-933c-ad5b78061dcb,538,false,,7899,2020,U.S. House,50,District 50,11/3/20,general,false,false,DEM,Campa-Najjar,13393,Ammar Campa-Najjar,40.0
72072,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,Live Phone,California,10/22/20,10/26/20,,"",,135119,538,lv,,lv,,10/27/20 20:40,"",http://www.surveyusa.com/client/PollReport.aspx?g=24006771-7dd1-47f4-933c-ad5b78061dcb,538,false,,7899,2020,U.S. House,50,District 50,11/3/20,general,false,false,REP,Issa,13395,Darrell Issa,51.0
72174,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Puerto Rico,10/19/20,10/26/20,,"",,135375,439,lv,,lv,,10/28/20 21:32,"",https://filesforprogress.org/datasets/2020/10/puerto_rico_survey/dfp_pr_2020_10_resident_commissioner_toplines.pdf,538,false,,8732,2020,U.S. House,1,District 1,11/3/20,general,false,false,NPP,González,15923,Jenniffer González,46.0
72174,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Puerto Rico,10/19/20,10/26/20,,"",,135375,439,lv,,lv,,10/28/20 21:32,"",https://filesforprogress.org/datasets/2020/10/puerto_rico_survey/dfp_pr_2020_10_resident_commissioner_toplines.pdf,538,false,,8732,2020,U.S. House,1,District 1,11/3/20,general,false,false,PPD,Acevedo-Vilá,15924,Aníbal Acevedo-Vilá,34.0
72174,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Puerto Rico,10/19/20,10/26/20,,"",,135375,439,lv,,lv,,10/28/20 21:32,"",https://filesforprogress.org/datasets/2020/10/puerto_rico_survey/dfp_pr_2020_10_resident_commissioner_toplines.pdf,538,false,,8732,2020,U.S. House,1,District 1,11/3/20,general,false,false,IND,Jordán Conde,15926,Zayira Jordán Conde,8.0
72174,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Puerto Rico,10/19/20,10/26/20,,"",,135375,439,lv,,lv,,10/28/20 21:32,"",https://filesforprogress.org/datasets/2020/10/puerto_rico_survey/dfp_pr_2020_10_resident_commissioner_toplines.pdf,538,false,,8732,2020,U.S. House,1,District 1,11/3/20,general,false,false,IND,Henríquez,15927,Ada Norah Henríquez,0.0
72174,1515,Data for Progress,"","",Data for Progress,522,Data for Progress,B,Online/Text,Puerto Rico,10/19/20,10/26/20,,"",,135375,439,lv,,lv,,10/28/20 21:32,"",https://filesforprogress.org/datasets/2020/10/puerto_rico_survey/dfp_pr_2020_10_resident_commissioner_toplines.pdf,538,false,,8732,2020,U.S. House,1,District 1,11/3/20,general,false,false,PRI,Piñero,15925,Luis Roberto Piñero,4.0
71971,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,B/C,Live Phone/Online,Oklahoma,10/22/20,10/25/20,,"",,134916,500,lv,,lv,,10/26/20 15:36,"",https://projects.fivethirtyeight.com/polls/20201026_OK_AmberIntegrated.pdf,538,false,,8153,2020,U.S. House,5,District 5,11/3/20,general,false,false,DEM,Horn,15367,Kendra Horn,44.0
71971,1553,Amber Integrated,"","",Amber Integrated,556,Amber Integrated,B/C,Live Phone/Online,Oklahoma,10/22/20,10/25/20,,"",,134916,500,lv,,lv,,10/26/20 15:36,"",https://projects.fivethirtyeight.com/polls/20201026_OK_AmberIntegrated.pdf,538,false,,8153,2020,U.S. House,5,District 5,11/3/20,general,false,false,REP,Bice,16007,Stephanie Bice,48.5
72076,1595,Colby College,"","",Colby College,593,Colby College,B/C,Live Phone/Online,Maine,10/21/20,10/25/20,,"",,135132,426,lv,,lv,,10/28/20 07:47,"",https://www.pressherald.com/2020/10/28/gideon-maintains-narrow-3-point-lead-over-collins-in-latest-colby-college-poll/,538,false,,8014,2020,U.S. House,1,District 1,11/3/20,general,false,false,DEM,Pingree,15116,Chellie M. Pingree,58.0
72076,1595,Colby College,"","",Colby College,593,Colby College,B/C,Live Phone/Online,Maine,10/21/20,10/25/20,,"",,135132,426,lv,,lv,,10/28/20 07:47,"",https://www.pressherald.com/2020/10/28/gideon-maintains-narrow-3-point-lead-over-collins-in-latest-colby-college-poll/,538,false,,8014,2020,U.S. House,1,District 1,11/3/20,general,false,false,REP,Allen,15117,Jay T. Allen,31.0
72076,1595,Colby College,"","",Colby College,593,Colby College,B/C,Live Phone/Online,Maine,10/21/20,10/25/20,,"",,135133,449,lv,,lv,,10/28/20 07:47,"",https://docs.google.com/spreadsheets/d/1JcpvID4F9MyFxovFcWd_Mm8oP4W4OKi-w2kGyCxZaVU/edit#gid=892296324,538,false,,8015,2020,U.S. House,2,District 2,11/3/20,general,false,false,DEM,Golden,14752,Jared Forrest Golden,56.0
72076,1595,Colby College,"","",Colby College,593,Colby College,B/C,Live Phone/Online,Maine,10/21/20,10/25/20,,"",,135133,449,lv,,lv,,10/28/20 07:47,"",https://docs.google.com/spreadsheets/d/1JcpvID4F9MyFxovFcWd_Mm8oP4W4OKi-w2kGyCxZaVU/edit#gid=892296324,538,false,,8015,2020,U.S. House,2,District 2,11/3/20,general,false,false,REP,Crafts,14753,Dale John Crafts,31.0
71956,1365,Change Research,1491,Florida Democratic Party,Change Research,48,Change Research,B-,Online/Text,Florida,10/22/20,10/24/20,,"",,134882,530,lv,,lv,,10/26/20 10:43,"",https://floridapolitics.com/archives/377290-alan-cohn-in-statistical-tie-with-scott-franklin-in-cd-15,538,true,DEM,7930,2020,U.S. House,15,District 15,11/3/20,general,false,false,DEM,Cohn,15948,Alan M. Cohn,44.0
71956,1365,Change Research,1491,Florida Democratic Party,Change Research,48,Change Research,B-,Online/Text,Florida,10/22/20,10/24/20,,"",,134882,530,lv,,lv,,10/26/20 10:43,"",https://floridapolitics.com/archives/377290-alan-cohn-in-statistical-tie-with-scott-franklin-in-cd-15,538,true,DEM,7930,2020,U.S. House,15,District 15,11/3/20,general,false,false,REP,Franklin,15951,Scott Franklin,46.0
72162,328,MSU - Billings,"","",Montana State University Billings,216,Montana State University Billings,B/C,Live Phone,Montana,10/19/20,10/24/20,,"",,135341,546,lv,,lv,,10/28/20 17:05,"",http://www.msubillings.edu/class/nams/polls/2020-mountain-states-poll-report.pdf,538,false,,8067,2020,U.S. House,1,District 1,11/3/20,general,false,false,DEM,Williams,14519,Kathleen Williams,46.0
72162,328,MSU - Billings,"","",Montana State University Billings,216,Montana State University Billings,B/C,Live Phone,Montana,10/19/20,10/24/20,,"",,135341,546,lv,,lv,,10/28/20 17:05,"",http://www.msubillings.edu/class/nams/polls/2020-mountain-states-poll-report.pdf,538,false,,8067,2020,U.S. House,1,District 1,11/3/20,general,false,false,REP,Rosendale,14520,Matt Rosendale,47.0
72064,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,10/11/20,10/24/20,,"",,135105,448,lv,,lv,,10/27/20 18:03,"",https://projects.fivethirtyeight.com/polls/20201027_PA_DeSales.pdf,538,false,,8165,2020,U.S. House,7,District 7,11/3/20,general,false,false,DEM,Wild,15402,Susan Wild,54.0
72064,1461,DeSales University,1079,WFMZ-TV,DeSales University,474,DeSales University,B/C,Live Phone,Pennsylvania,10/11/20,10/24/20,,"",,135105,448,lv,,lv,,10/27/20 18:03,"",https://projects.fivethirtyeight.com/polls/20201027_PA_DeSales.pdf,538,false,,8165,2020,U.S. House,7,District 7,11/3/20,general,false,false,REP,Scheller,15403,Lisa Scheller,36.0
71751,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Virginia,10/21/20,10/22/20,,"",,134441,910,v,,v,,10/23/20 14:26,"",https://drive.google.com/file/d/1v4TDqHNSs9PubuHEFyzDo22lX0_sMC3b/view,538,false,DEM,8241,2020,U.S. House,5,District 5,11/3/20,general,false,false,DEM,Webb,14656,Bryant Cameron Webb,46.0
71751,383,PPP,973,314 Action,Public Policy Polling,263,Public Policy Polling,A-,IVR/Text,Virginia,10/21/20,10/22/20,,"",,134441,910,v,,v,,10/23/20 14:26,"",https://drive.google.com/file/d/1v4TDqHNSs9PubuHEFyzDo22lX0_sMC3b/view,538,false,DEM,8241,2020,U.S. House,5,District 5,11/3/20,general,false,false,REP,Good,14657,"Robert G. ""Bob"" Good",43.0
71883,438,Siena,1100,Syracuse.com,Siena College,305,Siena College,A,Live Phone,New York,10/20/20,10/22/20,,"",,134736,558,lv,,lv,,10/25/20 07:16,"",https://files.constantcontact.com/9c83fb30501/3b58a2b0-5422-40a0-aea5-f5f7cdab2736.pdf,538,false,,8115,2020,U.S. House,24,District 24,11/3/20,general,false,false,DEM,Balter,14654,Dana Balter,45.0
71883,438,Siena,1100,Syracuse.com,Siena College,305,Siena College,A,Live Phone,New York,10/20/20,10/22/20,,"",,134736,558,lv,,lv,,10/25/20 07:16,"",https://files.constantcontact.com/9c83fb30501/3b58a2b0-5422-40a0-aea5-f5f7cdab2736.pdf,538,false,,8115,2020,U.S. House,24,District 24,11/3/20,general,false,false,REP,Katko,14655,John Katko,45.0
71883,438,Siena,1100,Syracuse.com,Siena College,305,Siena College,A,Live Phone,New York,10/20/20,10/22/20,,"",,134736,558,lv,,lv,,10/25/20 07:16,"",https://files.constantcontact.com/9c83fb30501/3b58a2b0-5422-40a0-aea5-f5f7cdab2736.pdf,538,false,,8115,2020,U.S. House,24,District 24,11/3/20,general,false,false,OTH,Williams,15311,Steve Williams,5.0
71958,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Texas,10/19/20,10/22/20,,"",,134887,432,lv,,lv,,10/26/20 11:54,"",https://twitter.com/PatrickSvitek/status/1320748939751026690?s=20,538,true,DEM,8198,2020,U.S. House,3,District 3,11/3/20,general,false,false,DEM,Seikaly,14732,Helane Seikaly,44.0
71958,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Texas,10/19/20,10/22/20,,"",,134887,432,lv,,lv,,10/26/20 11:54,"",https://twitter.com/PatrickSvitek/status/1320748939751026690?s=20,538,true,DEM,8198,2020,U.S. House,3,District 3,11/3/20,general,false,false,REP,Taylor,14733,Van Taylor,42.0
71958,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Texas,10/19/20,10/22/20,,"",,134887,432,lv,,lv,,10/26/20 11:54,"",https://twitter.com/PatrickSvitek/status/1320748939751026690?s=20,538,true,DEM,8198,2020,U.S. House,3,District 3,11/3/20,general,false,false,LIB,Claytor,14734,Christopher Claytor,8.0
71674,1229,Data Targeting,"","",Data Targeting,406,Data Targeting,B/C,Live Phone,Florida,10/19/20,10/21/20,13649,Vern Buchanan,REP,134275,400,lv,,lv,,10/22/20 13:46,"",https://www.scribd.com/document/481170901/Dt-Flcd16-20g-Memo#from_embed,538,true,REP,7931,2020,U.S. House,16,District 16,11/3/20,general,false,false,DEM,Good,13650,Margaret Good,38.0
71674,1229,Data Targeting,"","",Data Targeting,406,Data Targeting,B/C,Live Phone,Florida,10/19/20,10/21/20,13649,Vern Buchanan,REP,134275,400,lv,,lv,,10/22/20 13:46,"",https://www.scribd.com/document/481170901/Dt-Flcd16-20g-Memo#from_embed,538,true,REP,7931,2020,U.S. House,16,District 16,11/3/20,general,false,false,REP,Buchanan,13649,Vern Buchanan,53.0
71974,1205,Marist,515,NBC 4 New York,Marist College,183,Marist College,A,Live Phone,New York,10/19/20,10/21/20,,"",,134920,650,lv,,lv,,10/26/20 16:01,"",http://maristpoll.marist.edu/wp-content/uploads/2020/10/NBC-4-NY_Marist-Poll_CD11-Likely-Voters_NOS-and-Tables_202010230908.pdf,538,false,,8102,2020,U.S. House,11,District 11,11/3/20,general,false,false,DEM,Rose,15240,Max N. Rose,46.0
71974,1205,Marist,515,NBC 4 New York,Marist College,183,Marist College,A,Live Phone,New York,10/19/20,10/21/20,,"",,134920,650,lv,,lv,,10/26/20 16:01,"",http://maristpoll.marist.edu/wp-content/uploads/2020/10/NBC-4-NY_Marist-Poll_CD11-Likely-Voters_NOS-and-Tables_202010230908.pdf,538,false,,8102,2020,U.S. House,11,District 11,11/3/20,general,false,false,REP,Malliotakis,15242,Nicole Malliotakis,48.0
71974,1205,Marist,515,NBC 4 New York,Marist College,183,Marist College,A,Live Phone,New York,10/19/20,10/21/20,,"",,135064,861,rv,,rv,,10/27/20 08:36,"",http://maristpoll.marist.edu/wp-content/uploads/2020/10/NBC-4-NY_Marist-Poll_CD11-Registered-Voters_NOS-and-Tables_202010230908.pdf,538,false,,8102,2020,U.S. House,11,District 11,11/3/20,general,false,false,DEM,Rose,15240,Max N. Rose,47.0
71974,1205,Marist,515,NBC 4 New York,Marist College,183,Marist College,A,Live Phone,New York,10/19/20,10/21/20,,"",,135064,861,rv,,rv,,10/27/20 08:36,"",http://maristpoll.marist.edu/wp-content/uploads/2020/10/NBC-4-NY_Marist-Poll_CD11-Registered-Voters_NOS-and-Tables_202010230908.pdf,538,false,,8102,2020,U.S. House,11,District 11,11/3/20,general,false,false,REP,Malliotakis,15242,Nicole Malliotakis,46.0
72033,933,Anzalone Liszt Grove,"","",ALG Research,14,ALG Research,B/C,Live Phone,Arkansas,10/16/20,10/21/20,14808,Joyce Ann Elliott,DEM,135038,500,lv,,lv,,10/26/20 20:41,"",https://projects.fivethirtyeight.com/polls/20201027_AR_ALG.pdf,538,true,DEM,7847,2020,U.S. House,2,District 2,11/3/20,general,false,false,DEM,Elliott,14808,Joyce Ann Elliott,47.0
72033,933,Anzalone Liszt Grove,"","",ALG Research,14,ALG Research,B/C,Live Phone,Arkansas,10/16/20,10/21/20,14808,Joyce Ann Elliott,DEM,135038,500,lv,,lv,,10/26/20 20:41,"",https://projects.fivethirtyeight.com/polls/20201027_AR_ALG.pdf,538,true,DEM,7847,2020,U.S. House,2,District 2,11/3/20,general,false,false,REP,Hill,14810,French Hill,47.0
71680,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Washington,10/19/20,10/20/20,,"",,134288,425,lv,,lv,,10/22/20 16:13,"",https://www.documentcloud.org/documents/7275016-DCCC-MEMO-WA-03-DCCC-Analytics-Poll-10-22-2020.html,538,true,DEM,8250,2020,U.S. House,3,District 3,11/3/20,general,false,false,DEM,Long,15754,Carolyn Long,47.0
71680,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Washington,10/19/20,10/20/20,,"",,134288,425,lv,,lv,,10/22/20 16:13,"",https://www.documentcloud.org/documents/7275016-DCCC-MEMO-WA-03-DCCC-Analytics-Poll-10-22-2020.html,538,true,DEM,8250,2020,U.S. House,3,District 3,11/3/20,general,false,false,REP,Herrera Beutler,15755,Jaime Herrera Beutler,49.0
71949,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Colorado,10/19/20,10/20/20,,"",,134868,491,lv,,lv,,10/26/20 08:00,"",https://dccc.org/dccc-polling-memo-diane-mitsch-bush-leads-in-co-03/,538,true,DEM,7905,2020,U.S. House,3,District 3,11/3/20,general,false,false,DEM,Mitsch Bush,14918,Diane Mitsch Bush,44.0
71949,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Colorado,10/19/20,10/20/20,,"",,134868,491,lv,,lv,,10/26/20 08:00,"",https://dccc.org/dccc-polling-memo-diane-mitsch-bush-leads-in-co-03/,538,true,DEM,7905,2020,U.S. House,3,District 3,11/3/20,general,false,false,REP,Boebert,14919,Lauren Boebert,43.0
71949,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Colorado,10/19/20,10/20/20,,"",,134868,491,lv,,lv,,10/26/20 08:00,"",https://dccc.org/dccc-polling-memo-diane-mitsch-bush-leads-in-co-03/,538,true,DEM,7905,2020,U.S. House,3,District 3,11/3/20,general,false,false,LIB,Keil,14785,John Ryan Keil,5.0
71949,1359,DCCC Targeting Team,451,DCCC,DCCC Targeting and Analytics Department,68,DCCC Targeting and Analytics Department,B/C,IVR/Live Phone,Colorado,10/19/20,10/20/20,,"",,134868,491,lv,,lv,,10/26/20 08:00,"",https://dccc.org/dccc-polling-memo-diane-mitsch-bush-leads-in-co-03/,538,true,DEM,7905,2020,U.S. House,3,District 3,11/3/20,general,false,false,UNI,Milton,15904,Christopher Hawkins Milton,2.0
71747,1424,Siena College/NYT Upshot,"","",Siena College/The New York Times Upshot,448,Siena College/The New York Times Upshot,A+,Live Phone,Montana,10/18/20,10/20/20,,"",,134432,758,lv,,lv,,10/23/20 13:04,"",https://int.nyt.com/data/documenttools/mt101820-crosstabs/1bf52689f78606b4/full.pdf,538,false,,8067,2020,U.S. House,1,District 1,11/3/20,general,false,false,DEM,Williams,14519,Kathleen Williams,46.0
